id,date,trade_code,high,low,open,close,volume
1761,8/3/2020,BPML,42.2,40.4,40.4,41.7,215,302
1762,7/30/2020,BPML,40.4,39.9,40.2,40,134,246
1763,7/29/2020,BPML,40.3,39.9,39.9,40,127,485
1764,7/28/2020,BPML,40.8,39.9,40,39.9,150,494
1765,7/27/2020,BPML,41,39.9,40.7,40,146,456
1766,7/26/2020,BPML,40.9,39.9,39.9,40.6,220,516
1767,7/23/2020,BPML,39.9,39.9,39.9,39.9,4,917
1768,7/22/2020,BPML,39.9,39.9,39.9,39.9,15,187
1769,7/21/2020,BPML,39.9,39.9,39.9,39.9,6,587
1770,7/20/2020,BPML,39.9,39.9,39.9,39.9,300
1771,7/19/2020,BPML,39.9,39.9,39.9,39.9,8,088
1772,7/16/2020,BPML,39.9,39.9,39.9,39.9,4,430
1773,7/15/2020,BPML,39.9,39.9,39.9,39.9,10,379
1774,7/14/2020,BPML,40.2,39.9,40.1,39.9,47,561
1775,7/13/2020,BPML,41.1,39.9,40.9,40.1,122,312
1776,7/12/2020,BPML,41.5,39.9,40.1,40.9,135,948
1777,7/9/2020,BPML,40.7,39.9,39.9,40.1,196,911
1778,7/8/2020,BPML,39.9,39.9,39.9,39.9,22,490
1779,7/7/2020,BPML,39.9,39.9,39.9,39.9,671
1780,7/6/2020,BPML,39.9,39.9,39.9,39.9,1,420
1781,7/5/2020,BPML,39.9,39.9,39.9,39.9,932
1782,7/2/2020,BPML,39.9,39.9,39.9,39.9,70
1783,8/10/2020,BRACBANK,33.6,31.9,33,31.9,6,402,732
1784,8/9/2020,BRACBANK,34.7,31.9,31.9,32.8,6,218,035
1785,8/6/2020,BRACBANK,31.9,31.9,31.9,31.9,53,058
1786,8/5/2020,BRACBANK,31.9,31.9,31.9,31.9,195,846
1787,8/4/2020,BRACBANK,31.9,31.9,31.9,31.9,523,411
1788,8/3/2020,BRACBANK,31.9,31.9,31.9,31.9,80,207
1789,7/30/2020,BRACBANK,31.9,31.9,31.9,31.9,52,048
1790,7/29/2020,BRACBANK,31.9,31.9,31.9,31.9,6,218
1791,7/28/2020,BRACBANK,31.9,31.9,31.9,31.9,17,928
1792,7/27/2020,BRACBANK,31.9,31.9,31.9,31.9,121,201
1793,7/26/2020,BRACBANK,31.9,31.9,31.9,31.9,13,127
1794,7/23/2020,BRACBANK,31.9,31.9,31.9,31.9,1,873
1795,7/22/2020,BRACBANK,31.9,31.9,31.9,31.9,2,968
1796,7/21/2020,BRACBANK,31.9,31.9,31.9,31.9,8,018
1797,7/20/2020,BRACBANK,31.9,31.9,31.9,31.9,5,824
1798,7/19/2020,BRACBANK,31.9,31.9,31.9,31.9,8,823
1799,7/16/2020,BRACBANK,31.9,31.9,31.9,31.9,626
1800,7/15/2020,BRACBANK,31.9,31.9,31.9,31.9,11,365
1801,7/14/2020,BRACBANK,31.9,31.9,31.9,31.9,10,702
1802,7/13/2020,BRACBANK,31.9,31.9,31.9,31.9,17,833
1803,7/12/2020,BRACBANK,31.9,31.9,31.9,31.9,23,501
1804,7/9/2020,BRACBANK,31.9,31.9,31.9,31.9,17,424
1805,7/8/2020,BRACBANK,31.9,31.9,31.9,31.9,15,341
1806,7/7/2020,BRACBANK,31.9,31.9,31.9,31.9,1,398
1807,7/6/2020,BRACBANK,31.9,31.9,31.9,31.9,4,771
1808,7/5/2020,BRACBANK,31.9,31.9,31.9,31.9,12,276
1809,7/2/2020,BRACBANK,31.9,31.9,31.9,31.9,1,048
1810,8/10/2020,BSC,47.2,45.5,46.9,45.7,1,566,621
1811,8/9/2020,BSC,47.8,46.8,47,46.9,1,672,242
1812,8/6/2020,BSC,46.9,44.7,44.7,46.8,1,523,750
1813,8/5/2020,BSC,44.8,43.6,44.4,44.4,842,442
1814,8/4/2020,BSC,45.3,44.2,45.2,44.6,902,025
1815,8/3/2020,BSC,45.5,44.4,44.4,45.2,1,085,813
1816,7/30/2020,BSC,44.7,43.3,43.3,44.4,968,073
1817,7/29/2020,BSC,43.8,42.6,43.6,43.3,600,197
1818,7/28/2020,BSC,44.5,43.4,43.6,43.6,1,316,531
1819,7/27/2020,BSC,43.8,41.3,41.3,43.6,1,290,233
1820,7/26/2020,BSC,42.2,41,42,41.3,1,099,815
1821,7/23/2020,BSC,42.9,41.7,42.6,42.1,985,418
1822,7/22/2020,BSC,43.1,41.1,42.2,42.6,1,355,674
1823,7/21/2020,BSC,42.4,38.7,38.7,42.2,1,479,036
1824,7/20/2020,BSC,39.2,38.3,38.4,38.7,795,622
1825,7/19/2020,BSC,39.2,38.3,39.2,38.6,244,423
1826,7/16/2020,BSC,40.1,39.3,40.1,39.4,179,012
1827,7/15/2020,BSC,40.8,39.9,40.3,40.2,377,368
1828,7/14/2020,BSC,41.2,39.8,40.1,40.2,384,692
1829,7/13/2020,BSC,41.2,40.1,40.8,40.4,585,697
1830,7/12/2020,BSC,41,38.5,39.3,40.9,713,014
1831,7/9/2020,BSC,39.7,38.2,38.2,39.3,741,624
1832,7/8/2020,BSC,38.2,38.2,38.2,38.2,13,882
1833,7/7/2020,BSC,38.2,38.2,38.2,38.2,18,469
1834,7/6/2020,BSC,38.2,38.2,38.2,38.2,16,330
1835,7/5/2020,BSC,38.2,38.2,38.2,38.2,350
1836,7/2/2020,BSC,38.2,38.2,38.2,38.2,1,570
1837,8/10/2020,BSCCL,137.3,124,133.8,127.2,1,383,624
1838,8/9/2020,BSCCL,135,123.5,128,131.4,1,689,263
1839,8/6/2020,BSCCL,125.8,114.4,114.4,125.8,2,484,053
1840,8/5/2020,BSCCL,114.4,104.3,104.3,114.4,2,146,350
1841,8/4/2020,BSCCL,107,103,105.4,104,896,919
1842,8/3/2020,BSCCL,109.7,104.1,104.1,105.5,1,223,107
1843,7/30/2020,BSCCL,104.8,97.6,97.6,104.1,1,464,282
1844,7/29/2020,BSCCL,97.3,94.5,96,96.6,488,727
1845,7/28/2020,BSCCL,98.5,95,97,95.6,945,262
1846,7/27/2020,BSCCL,97.3,92.8,92.8,96.8,1,196,414
1847,7/26/2020,BSCCL,93.2,91,91.8,92.8,465,797
1848,7/23/2020,BSCCL,94.2,90.9,93.5,91.5,467,039
1849,7/22/2020,BSCCL,94.3,92.3,93.1,93,569,084
1850,7/21/2020,BSCCL,93.5,91.5,92,92.7,642,421
1851,7/20/2020,BSCCL,92.5,87.5,87.5,91.8,513,378
1852,7/19/2020,BSCCL,92.1,86.6,92.1,87.2,724,649
1853,7/16/2020,BSCCL,95.5,92,95.5,92.4,561,163
1854,7/15/2020,BSCCL,97.6,94.1,95.3,95.3,710,919
1855,7/14/2020,BSCCL,95.9,91.8,91.8,95.2,978,913
1856,7/13/2020,BSCCL,94.2,91.2,92.8,91.8,1,164,180
1857,7/12/2020,BSCCL,93,86.1,87.8,92.5,1,390,783
1858,7/9/2020,BSCCL,88.5,84.4,84.4,87.8,1,081,743
1859,7/8/2020,BSCCL,84.9,83.4,83.7,84.4,548,357
1860,7/7/2020,BSCCL,84,82,82,83.7,400,894
1861,7/6/2020,BSCCL,82.7,80.1,81.9,81.7,563,023
1862,7/5/2020,BSCCL,84.5,81.4,84.5,81.9,508,671
1863,7/2/2020,BSCCL,87.1,84.1,86.9,84.7,842,139
1864,8/10/2020,BSRMLTD,64.4,60.7,62.5,63.9,494,080
1865,8/9/2020,BSRMLTD,65,61.9,62.5,62.5,335,113
1866,8/6/2020,BSRMLTD,62.4,55.5,57.4,62.1,285,822
1867,8/5/2020,BSRMLTD,57.8,55.3,55.4,56.9,316,357
1868,8/4/2020,BSRMLTD,56.9,55,56.9,55.3,115,857
1869,8/3/2020,BSRMLTD,57.4,55.4,56.5,56.6,109,422
1870,7/30/2020,BSRMLTD,57.7,53.5,53.6,56.3,141,846
1871,7/29/2020,BSRMLTD,53.9,53.5,53.5,53.5,60,353
1872,7/28/2020,BSRMLTD,54.1,53.5,54,53.5,65,366
1873,7/27/2020,BSRMLTD,53.9,53.5,53.5,53.5,82,947
1874,7/26/2020,BSRMLTD,53.8,53.5,53.5,53.5,145,199
1875,7/23/2020,BSRMLTD,53.5,53.5,53.5,53.5,1,008
1876,7/22/2020,BSRMLTD,53.5,53.5,53.5,53.5,3,902
1877,7/21/2020,BSRMLTD,53.5,53.5,53.5,53.5,6,180
1878,7/20/2020,BSRMLTD,53.5,53.5,53.5,53.5,13,535
1879,7/19/2020,BSRMLTD,53.5,53.5,53.5,53.5,2,133
1880,7/16/2020,BSRMLTD,53.5,53.5,53.5,53.5,3,202
1881,7/15/2020,BSRMLTD,53.5,53.5,53.5,53.5,10,145
1882,7/14/2020,BSRMLTD,53.5,53.5,53.5,53.5,15,515
1883,7/13/2020,BSRMLTD,54.6,53.5,54,53.5,67,595
1884,7/12/2020,BSRMLTD,54.4,53.5,53.5,54,182,596
1885,7/9/2020,BSRMLTD,53.5,53.5,53.5,53.5,39,737
1886,7/8/2020,BSRMLTD,53.5,53.5,53.5,53.5,15,489
1887,7/7/2020,BSRMLTD,53.5,53.5,53.5,53.5,500
1888,7/6/2020,BSRMLTD,0,0,0,53.5,0
1889,7/5/2020,BSRMLTD,53.5,53.5,53.5,53.5,400
1890,7/2/2020,BSRMLTD,53.5,53.5,53.5,53.5,100
1891,8/10/2020,BSRMSTEEL,39.8,38.5,39.8,38.8,233,702
1892,8/9/2020,BSRMSTEEL,40,38,38.8,39.8,316,022
1893,8/6/2020,BSRMSTEEL,39.1,35.1,36,38.8,665,912
1894,8/5/2020,BSRMSTEEL,36,34.7,35.1,35.9,403,110
1895,8/4/2020,BSRMSTEEL,36,34.8,36,35.3,163,132
1896,8/3/2020,BSRMSTEEL,36.3,34.1,34.5,35.6,579,268
1897,7/30/2020,BSRMSTEEL,34.5,33.7,33.8,34,330,286
1898,7/29/2020,BSRMSTEEL,33.8,33.6,33.6,33.8,74,304
1899,7/28/2020,BSRMSTEEL,34,33.6,33.8,33.7,57,283
1900,7/27/2020,BSRMSTEEL,33.8,33.6,33.6,33.8,64,901
1901,7/26/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,31,700
1902,7/23/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,6,309
1903,7/22/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,21,630
1904,7/21/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,26,666
1905,7/20/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,28,414
1906,7/19/2020,BSRMSTEEL,33.8,33.6,33.6,33.6,57,442
1907,7/16/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,23,860
1908,7/15/2020,BSRMSTEEL,33.7,33.6,33.6,33.6,33,833
1909,7/14/2020,BSRMSTEEL,34,33.6,33.6,33.7,26,573
1910,7/13/2020,BSRMSTEEL,34.3,33.6,34,33.6,222,248
1911,7/12/2020,BSRMSTEEL,34,33.6,33.6,33.9,216,657
1912,7/9/2020,BSRMSTEEL,34.3,33.6,33.6,33.6,156,387
1913,7/8/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,51,787
1914,7/7/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,5,775
1915,7/6/2020,BSRMSTEEL,0,0,0,33.6,0
1916,7/5/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,940
1917,7/2/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,400
1918,8/10/2020,BXPHARMA,100.8,94.6,100,98.1,4,199,049
1919,8/9/2020,BXPHARMA,99.1,91.9,91.9,98,3,822,863
1920,8/6/2020,BXPHARMA,90.7,85.5,86,90.1,4,906,598
1921,8/5/2020,BXPHARMA,86.8,84.8,85.5,85.4,2,655,418
1922,8/4/2020,BXPHARMA,86.5,84.1,86,85.5,2,477,538
1923,8/3/2020,BXPHARMA,87,80.9,81.7,85.7,3,537,771
1924,7/30/2020,BXPHARMA,80.9,78,78.1,80.7,3,525,199
1925,7/29/2020,BXPHARMA,78.3,75.5,77,78,1,297,895
1926,7/28/2020,BXPHARMA,78.7,76.5,78.4,77,1,731,723
1927,7/27/2020,BXPHARMA,78.6,76.6,77,78.4,1,989,222
1928,7/26/2020,BXPHARMA,77.3,74.5,74.8,77,2,618,569
1929,7/23/2020,BXPHARMA,75.5,73.8,75.5,74.8,954,275
1930,7/22/2020,BXPHARMA,76,74,75,74.7,743,305
1931,7/21/2020,BXPHARMA,75.8,73.8,74.3,75.5,1,544,361
1932,7/20/2020,BXPHARMA,74.9,70.9,71.2,74.4,1,019,951
1933,7/19/2020,BXPHARMA,74.5,69.1,74.3,70.8,1,742,210
1934,7/16/2020,BXPHARMA,77,73.5,76.9,74.3,1,955,691
1935,7/15/2020,BXPHARMA,77.2,75,75.4,76.4,2,124,840
1936,7/14/2020,BXPHARMA,76,72.9,73.1,75.4,2,559,803
1937,7/13/2020,BXPHARMA,74.6,72,73.3,73.1,1,757,608
1938,7/12/2020,BXPHARMA,73.8,71,72.4,73.4,2,413,257
1939,7/9/2020,BXPHARMA,73.8,68.9,69.3,72.4,2,966,472
1940,7/8/2020,BXPHARMA,69.8,67.2,68,69.3,2,483,199
1941,7/7/2020,BXPHARMA,68.3,66.2,66.2,68,1,299,324
1942,7/6/2020,BXPHARMA,66.8,64.1,65.8,66.2,1,604,048
1943,7/5/2020,BXPHARMA,66.7,65.2,65.6,65.4,646,930
1944,7/2/2020,BXPHARMA,69.2,63,69.2,66.7,1,649,616
1945,8/10/2020,BXSYNTH,9,8.4,8.9,8.9,249,202
1946,8/9/2020,BXSYNTH,9.6,8.6,9,8.9,218,617
1947,8/6/2020,BXSYNTH,9.3,8.7,9.3,9,116,741
1948,8/5/2020,BXSYNTH,9.1,8.6,8.6,8.9,463,166
1949,8/4/2020,BXSYNTH,8.8,8.2,8.4,8.6,136,996
1950,8/3/2020,BXSYNTH,8.3,7.7,7.7,8.3,277,717
1951,7/30/2020,BXSYNTH,7.6,7.2,7.3,7.6,395,581
1952,7/29/2020,BXSYNTH,7.4,7.2,7.3,7.2,320,192
1953,7/28/2020,BXSYNTH,7.4,7.2,7.4,7.3,210,181
1954,7/27/2020,BXSYNTH,7.5,7.3,7.5,7.4,86,828
1955,7/26/2020,BXSYNTH,7.5,7.2,7.3,7.3,94,513
1956,7/23/2020,BXSYNTH,7.2,7.1,7.1,7.2,151,177
1957,7/22/2020,BXSYNTH,7.4,6.9,7.1,7,541,073
1958,7/21/2020,BXSYNTH,7.3,7,7,7.1,224,575
1959,7/20/2020,BXSYNTH,7.1,6.7,6.8,7,330,045
1960,7/19/2020,BXSYNTH,7,6.7,6.8,6.8,129,568
1961,7/16/2020,BXSYNTH,6.9,6,6.1,6.8,667,947
1962,7/15/2020,BXSYNTH,6.6,6.3,6.3,6.3,75,179
1963,7/14/2020,BXSYNTH,6.7,6,6,6.4,223,510
1964,7/13/2020,BXSYNTH,6.2,6,6.1,6.1,62,518
1965,7/12/2020,BXSYNTH,6.6,6,6.2,6.1,179,525
1966,7/9/2020,BXSYNTH,6.5,6,6.1,6.3,227,523
1967,7/8/2020,BXSYNTH,6.2,5.8,6.2,6.1,126,525
1968,7/7/2020,BXSYNTH,6.1,5.8,6,6,83,669
1969,7/6/2020,BXSYNTH,6.4,5.9,6.4,6,71,124
1970,7/5/2020,BXSYNTH,6.6,5.8,6.3,6.4,222,337
1971,7/2/2020,BXSYNTH,6.8,6.1,6.7,6.2,143,821
1972,8/10/2020,CAPMBDBLMF,8,7.3,7.9,7.7,30,268
1973,8/9/2020,CAPMBDBLMF,8,7.3,7.9,7.5,142,300
1974,8/6/2020,CAPMBDBLMF,7.8,7.3,7.4,7.6,162,116
1975,8/5/2020,CAPMBDBLMF,7.5,7.1,7.3,7.2,88,335
1976,8/4/2020,CAPMBDBLMF,7.3,6.9,7,7.2,29,240
1977,8/3/2020,CAPMBDBLMF,7.3,6.9,6.9,7.2,72,693
1978,7/30/2020,CAPMBDBLMF,7,6.9,7,6.9,6,700
1979,7/29/2020,CAPMBDBLMF,7.1,6.9,6.9,6.9,69,600
1980,7/28/2020,CAPMBDBLMF,7.2,7,7,7,8,246
1981,7/27/2020,CAPMBDBLMF,7,6.9,6.9,6.9,13,011
1982,7/26/2020,CAPMBDBLMF,7,6.9,7,7,12,009
1983,7/23/2020,CAPMBDBLMF,7,6.9,7,6.9,75,635
1984,7/22/2020,CAPMBDBLMF,7.1,7,7.1,7,17,100
1985,7/21/2020,CAPMBDBLMF,7.2,6.9,6.9,7.1,58,183
1986,7/20/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,22,208
1987,7/19/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,6,000
1988,7/16/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,10,001
1989,7/15/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,4
1990,7/14/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,4,000
1991,7/13/2020,CAPMBDBLMF,7,6.9,7,7,6,500
1992,7/12/2020,CAPMBDBLMF,7.2,6.9,7.2,7,70,704
1993,7/9/2020,CAPMBDBLMF,7.2,6.9,6.9,7,26,106
1994,7/8/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,70,619
1995,7/7/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,10,500
1996,7/6/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,125
1997,7/5/2020,CAPMBDBLMF,0,0,0,6.9,0
1998,7/2/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,7
1999,8/10/2020,CAPMIBBLMF,8.8,8.3,8.8,8.4,182,724
2000,8/9/2020,CAPMIBBLMF,8.9,8.3,8.9,8.6,420,114
2001,8/6/2020,CAPMIBBLMF,8.6,8.1,8.1,8.5,558,838
2002,8/5/2020,CAPMIBBLMF,8.3,7.7,8,8.1,69,625
2003,8/4/2020,CAPMIBBLMF,8.2,7.3,7.7,8,550,766
2004,8/3/2020,CAPMIBBLMF,7.5,6.9,6.9,7.5,663,333
2005,7/30/2020,CAPMIBBLMF,7,6.9,7,6.9,215,976
2006,7/29/2020,CAPMIBBLMF,7.2,6.9,7,7,525,992
2007,7/28/2020,CAPMIBBLMF,7.4,7.1,7.3,7.4,252,545
2008,7/27/2020,CAPMIBBLMF,7.3,7.1,7.3,7.2,306,549
2009,7/26/2020,CAPMIBBLMF,7.5,7.3,7.5,7.4,85,281
2010,7/23/2020,CAPMIBBLMF,7.6,7.3,7.5,7.5,107,898
2011,7/22/2020,CAPMIBBLMF,7.7,7.3,7.5,7.6,280,810
2012,7/21/2020,CAPMIBBLMF,7.6,7.1,7.1,7.5,223,626
2013,7/20/2020,CAPMIBBLMF,7,6.9,6.9,7,93,068
2014,7/19/2020,CAPMIBBLMF,7.1,6.9,6.9,6.9,153,670
2015,7/16/2020,CAPMIBBLMF,7.2,6.9,7.1,7,59,855
2016,7/15/2020,CAPMIBBLMF,7.3,7.1,7.3,7.1,10,185
2017,7/14/2020,CAPMIBBLMF,7.5,7.1,7.5,7.1,119,462
2018,7/13/2020,CAPMIBBLMF,7.5,7.1,7.1,7.3,157,170
2019,7/12/2020,CAPMIBBLMF,7.6,7.2,7.4,7.3,305,724
2020,7/9/2020,CAPMIBBLMF,7.5,7.1,7.2,7.4,100,853
2021,7/8/2020,CAPMIBBLMF,7.3,6.9,6.9,7,226,693
2022,7/7/2020,CAPMIBBLMF,6.9,6.9,6.9,6.9,5,100
2023,7/6/2020,CAPMIBBLMF,6.9,6.9,6.9,6.9,2,000
2024,7/5/2020,CAPMIBBLMF,0,0,0,6.9,0
2025,7/2/2020,CAPMIBBLMF,0,0,0,6.9,0
2026,8/10/2020,CENTRALINS,32.4,28.5,31.3,29.3,703,706
2027,8/9/2020,CENTRALINS,32.4,30,30.5,31.3,881,507
2028,8/6/2020,CENTRALINS,32.3,29.1,29.9,30.4,1,469,867
2029,8/5/2020,CENTRALINS,30,28.2,28.9,29.5,1,176,349
2030,8/4/2020,CENTRALINS,29.5,26.3,27,28.8,790,040
2031,8/3/2020,CENTRALINS,27.7,25,25,27.2,878,367
2032,7/30/2020,CENTRALINS,25.5,24.7,25.3,25.2,475,140
2033,7/29/2020,CENTRALINS,25.5,24.7,24.7,25,584,863
2034,7/28/2020,CENTRALINS,24.8,24,24.2,24.5,139,675
2035,7/27/2020,CENTRALINS,24.4,23.4,23.5,24.1,171,165
2036,7/26/2020,CENTRALINS,24.4,22.9,24.4,23.3,65,233
2037,7/23/2020,CENTRALINS,0,0,0,24.6,0
2038,7/22/2020,CENTRALINS,24.9,24.2,24.8,24.6,97,665
2039,7/21/2020,CENTRALINS,24.8,24,24.5,24.7,31,785
2040,7/20/2020,CENTRALINS,25.6,24,24.5,24.8,188,373
2041,7/19/2020,CENTRALINS,24,23,23,23.9,48,930
2042,7/16/2020,CENTRALINS,23.6,22.9,23.5,23.5,70,196
2043,7/15/2020,CENTRALINS,23.4,22.9,23,23.3,45,774
2044,7/14/2020,CENTRALINS,23.2,22.8,23.2,23,17,898
2045,7/13/2020,CENTRALINS,23.4,22.8,22.8,23,73,985
2046,7/12/2020,CENTRALINS,23,22.8,22.8,22.8,22,489
2047,7/9/2020,CENTRALINS,23.5,22.8,23.5,22.8,13,611
2048,7/8/2020,CENTRALINS,23.6,22.9,23,23.2,28,200
2049,7/7/2020,CENTRALINS,23,22.8,23,22.8,47,068
2050,7/6/2020,CENTRALINS,22.9,22.8,22.8,22.9,1,241
2051,7/5/2020,CENTRALINS,23.4,22.8,23,22.8,14,753
2052,7/2/2020,CENTRALINS,23.2,22.8,23.2,22.8,55
2053,8/10/2020,CENTRALPHL,14,13.1,13.8,13.4,2,508,539
2054,8/9/2020,CENTRALPHL,13.7,12.6,12.6,13.6,3,903,712
2055,8/6/2020,CENTRALPHL,12.7,12.3,12.3,12.5,1,282,581
2056,8/5/2020,CENTRALPHL,12.7,12.1,12.6,12.2,1,184,086
2057,8/4/2020,CENTRALPHL,12.7,12.4,12.6,12.5,1,514,957
2058,8/3/2020,CENTRALPHL,12.9,12,12,12.6,1,712,051
2059,7/30/2020,CENTRALPHL,12.1,12,12,12,942,619
2060,7/29/2020,CENTRALPHL,12,12,12,12,86,941
2061,7/28/2020,CENTRALPHL,12.1,12,12.1,12,513,480
2062,7/27/2020,CENTRALPHL,12.2,12,12,12,658,811
2063,7/26/2020,CENTRALPHL,12.1,12,12,12,434,305
2064,7/23/2020,CENTRALPHL,12.1,12,12,12,604,285
2065,7/22/2020,CENTRALPHL,12.1,12,12,12,632,070
2066,7/21/2020,CENTRALPHL,12.2,12,12.2,12,927,550
2067,7/20/2020,CENTRALPHL,12.2,12,12,12.2,621,027
2068,7/19/2020,CENTRALPHL,12.3,12,12.3,12,1,447,969
2069,7/16/2020,CENTRALPHL,12.9,12.1,12.9,12.4,1,392,051
2070,7/15/2020,CENTRALPHL,13,12.7,12.9,12.7,1,306,549
2071,7/14/2020,CENTRALPHL,13,12.7,13,12.8,1,542,643
2072,7/13/2020,CENTRALPHL,13.2,12.8,13.1,12.9,2,052,717
2073,7/12/2020,CENTRALPHL,13.2,13,13.2,13,2,428,564
2074,7/9/2020,CENTRALPHL,13.3,13.1,13.2,13.1,2,516,139
2075,7/8/2020,CENTRALPHL,13.2,12.9,13,13.1,2,199,156
2076,7/7/2020,CENTRALPHL,13.1,12.8,12.9,13,1,516,467
2077,7/6/2020,CENTRALPHL,13.1,12.6,12.9,12.9,1,506,135
2078,7/5/2020,CENTRALPHL,13.3,12.8,13.1,12.8,1,477,313
2079,7/2/2020,CENTRALPHL,13.4,13,13.3,13.1,1,702,899
2080,8/10/2020,CITYBANK,18.1,17.4,18,17.5,2,227,517
2081,8/9/2020,CITYBANK,18,16.7,16.7,17.8,3,072,203
2082,8/6/2020,CITYBANK,16.6,16.3,16.6,16.5,1,741,618
2083,8/5/2020,CITYBANK,16.9,16.4,16.7,16.5,1,058,116
2084,8/4/2020,CITYBANK,16.7,16.2,16.2,16.6,3,259,249
2085,8/3/2020,CITYBANK,16.2,16.2,16.2,16.2,472,277
2086,7/30/2020,CITYBANK,16.2,16.2,16.2,16.2,505,989
2087,7/29/2020,CITYBANK,16.2,16.2,16.2,16.2,261,285
2088,7/28/2020,CITYBANK,16.2,16.2,16.2,16.2,317,777
2089,7/27/2020,CITYBANK,16.2,16.2,16.2,16.2,145,607
2090,7/26/2020,CITYBANK,16.2,16.2,16.2,16.2,42,085
2091,7/23/2020,CITYBANK,16.2,16.2,16.2,16.2,27,872
2092,7/22/2020,CITYBANK,16.2,16.2,16.2,16.2,6,158
2093,7/21/2020,CITYBANK,16.2,16.2,16.2,16.2,9,986
2094,7/20/2020,CITYBANK,16.2,16.2,16.2,16.2,19,230
2095,7/19/2020,CITYBANK,16.2,16.2,16.2,16.2,20,258
2096,7/16/2020,CITYBANK,16.2,16.2,16.2,16.2,68,715
2097,7/15/2020,CITYBANK,16.2,16.2,16.2,16.2,82,220
2098,7/14/2020,CITYBANK,16.4,16.2,16.4,16.2,334,714
2099,7/13/2020,CITYBANK,0,0,0,17.4,0
2100,7/12/2020,CITYBANK,17.5,17,17,17.4,1,994,580
2101,7/9/2020,CITYBANK,17.2,16.8,17.2,17,1,387,117
2102,7/8/2020,CITYBANK,17.3,16.7,16.7,17.2,2,029,297
2103,7/7/2020,CITYBANK,16.8,16.5,16.5,16.7,1,132,448
2104,7/6/2020,CITYBANK,16.6,16.3,16.3,16.5,603,262
2105,7/5/2020,CITYBANK,16.5,16.2,16.4,16.4,850,789
2106,7/2/2020,CITYBANK,16.7,16.2,16.7,16.4,771,994
2107,8/10/2020,CITYGENINS,18,17.3,17.3,17.5,1,026,353
2108,8/9/2020,CITYGENINS,18,16.9,17.7,17.3,1,513,511
2109,8/6/2020,CITYGENINS,0,0,0,17.9,0
2110,8/5/2020,CITYGENINS,18.1,16.9,16.9,17.9,2,201,376
2111,8/4/2020,CITYGENINS,17.2,15.9,16.8,16.9,986,404
2112,8/3/2020,CITYGENINS,17.8,16.9,17.1,17.1,857,555
2113,7/30/2020,CITYGENINS,17.5,16.4,17.5,17.1,710,384
2114,7/29/2020,CITYGENINS,17.6,16.3,16.3,17.5,1,171,014
2115,7/28/2020,CITYGENINS,16.2,14.9,14.9,16.2,1,156,470
2116,7/27/2020,CITYGENINS,14.9,14,14,14.8,635,164
2117,7/26/2020,CITYGENINS,14.3,14,14.2,14.1,312,903
2118,7/23/2020,CITYGENINS,14.3,14,14,14.1,386,474
2119,7/22/2020,CITYGENINS,14.4,14,14.4,14.1,279,363
2120,7/21/2020,CITYGENINS,14.7,14.3,14.5,14.4,490,640
2121,7/20/2020,CITYGENINS,14.5,13.8,13.8,14.4,677,637
2122,7/19/2020,CITYGENINS,14,13.6,13.9,13.8,260,525
2123,7/16/2020,CITYGENINS,14.1,13.6,14,13.9,477,753
2124,7/15/2020,CITYGENINS,14.7,14.1,14.3,14.2,414,013
2125,7/14/2020,CITYGENINS,14.4,13.7,13.8,14.2,339,188
2126,7/13/2020,CITYGENINS,13.9,13.6,13.8,13.7,179,980
2127,7/12/2020,CITYGENINS,14.1,13.7,14.1,13.8,259,422
2128,7/9/2020,CITYGENINS,14.3,14,14.1,14.1,414,877
2129,7/8/2020,CITYGENINS,14.6,13.6,13.6,14,556,761
2130,7/7/2020,CITYGENINS,13.7,13.3,13.6,13.6,222,763
2131,7/6/2020,CITYGENINS,14.3,13.3,13.4,13.8,283,187
2132,7/5/2020,CITYGENINS,13.7,13.1,13.1,13.4,343,957
2133,7/2/2020,CITYGENINS,0,0,0,13.1,0
2134,8/10/2020,CNATEX,1.9,1.9,1.9,1.9,989,708
2135,8/9/2020,CNATEX,1.8,1.8,1.8,1.8,927,229
2136,8/6/2020,CNATEX,1.8,1.7,1.8,1.7,747,935
2137,8/5/2020,CNATEX,1.8,1.7,1.7,1.7,460,144
2138,8/4/2020,CNATEX,1.8,1.7,1.7,1.7,131,000
